title,price,location,date,model,storage,price_num,normalized_link
［電池100%］iPhone 13 128G 綠色 二手機 台北 實體門市 可面交 備用機,"NT$9,800","Taipei, Taiwan",2025-06-25,iPhone 13,128,9800.0,https://www.facebook.com/marketplace/item/1075085464445786/
Apple IPhone SE3 64G SE 3 二手蘋果5G手機 黑藍色 2022 第三代,"NT$5,000",New Taipei City,2025-06-25,iPhone SE,64,5000.0,https://www.facebook.com/marketplace/item/2501661676837829/
健康度83% iphone13 128G 白,"NT$9,000",New Taipei City,2025-06-25,iPhone 13,128,9000.0,https://www.facebook.com/marketplace/item/3735601133406821/
全新賠售 iPhone 16 Pro Max 256G 沙漠金 可面交,"NT$39,200","Taipei, Taiwan",2025-06-25,iPhone 16 Pro Max,256,39200.0,https://www.facebook.com/marketplace/item/1220058809267991/
IPHONE 11 64G,"NT$5,500",New Taipei City,2025-06-25,iPhone 11,64,5500.0,https://www.facebook.com/marketplace/item/1266626791477844/
Iphone11-64副電70售4500,"NT$4,500","Taipei, Taiwan",2025-06-25,iPhone 11,64,4500.0,https://www.facebook.com/marketplace/item/715963910840989/
稀有港版 iphone 11 可插雙Sim卡 工作機 備機,"NT$4,300",New Taipei City,2025-06-25,iPhone 11,Unknown,4300.0,https://www.facebook.com/marketplace/item/751233810810841/
iphone 11 Pro Max 64G,"NT$6,700",New Taipei City,2025-06-25,iPhone 11 Pro Max,64,6700.0,https://www.facebook.com/marketplace/item/1245417557238466/
Iphone 11 pro 256g 綠色,"NT$6,990",New Taipei City,2025-06-25,iPhone 11 Pro,256,6990.0,https://www.facebook.com/marketplace/item/1048994153414086/
全新 iphone 6sp/7 面板 front panel（純正）1個100元,NT$100,"Taipei, Taiwan",2025-06-25,iPhone 6S,Unknown,100.0,https://www.facebook.com/marketplace/item/570857656047526/
7plus 8plus ix xs i7 xsmax i11 11pro iphone7plus iphone11pro iphonex iphonexs iphonexsmax iphone11,"NT$3,500",New Taipei City,2025-06-25,Multiple,Unknown,3500.0,https://www.facebook.com/marketplace/item/591047217372230/
iphone 15 256g 單機 黑色 電池健康度87% 螢幕有點傷痕 不影響使用 土城站可面交,"NT$20,500",New Taipei City,2025-06-25,iPhone 15,256,20500.0,https://www.facebook.com/marketplace/item/895920222707455/
iphone Xs max 256G,"NT$5,500",New Taipei City,2025-06-25,iPhone XS,256,5500.0,https://www.facebook.com/marketplace/item/741912278692083/
iPhone 128G,"$8,500",New Taipei City,2025-06-25,iPhone 12,128,8500.0,https://www.facebook.com/marketplace/item/1289255879208472/
Iphone 12mini 128G 請看內文,"NT$5,000",New Taipei City,2025-06-25,iPhone 12 mini,128,5000.0,https://www.facebook.com/marketplace/item/2974055896106818/
iPhone 13 Pro Max 1tb,"NT$17,500",New Taipei City,2025-06-25,iPhone 13 Pro Max,1024,17500.0,https://www.facebook.com/marketplace/item/1776213526305213/
iPhone 8 Plus 64GB🔋89% 8+ 64GB,"NT$3,000","Taipei, Taiwan",2025-06-25,iPhone 8 Plus,64,3000.0,https://www.facebook.com/marketplace/item/1064226522322597/
iPhone 13pro256G,"NT$1,200",New Taipei City,2025-06-25,iPhone 13 Pro,256,1200.0,https://www.facebook.com/marketplace/item/1118465440144831/
iPhone 12 mini 256G 藍色,"NT$1,200",New Taipei City,2025-06-25,iPhone 12 mini,256,1200.0,https://www.facebook.com/marketplace/item/1790734641853489/
自用 Iphone 13 256G 白色,"NT$1,200",New Taipei City,2025-06-25,iPhone 13,256,1200.0,https://www.facebook.com/marketplace/item/728477726537117/
iPhone 12 mini 256G 紫色 Apple 83%,"NT$1,100",New Taipei City,2025-06-25,iPhone 12 mini,256,1100.0,https://www.facebook.com/marketplace/item/1778272633087899/
iPhone 11 128g,"NT$1,100","Taipei, Taiwan",2025-06-25,iPhone 11,128,1100.0,https://www.facebook.com/marketplace/item/718270230546499/
iPhone 15 promax 256 銀色 原色,"NT$1,500","Taipei, Taiwan",2025-06-25,iPhone 15 Pro Max,256,1500.0,https://www.facebook.com/marketplace/item/729118289869353/
iPhone XS 256G 外觀9成新 功能正常,"NT$1,100",New Taipei City,2025-06-25,iPhone XS,256,1100.0,https://www.facebook.com/marketplace/item/1354415738979459/
iPhone 13 mini 128G 藍色,"NT$8,000","Taipei, Taiwan",2025-06-25,iPhone 13 mini,128,8000.0,https://www.facebook.com/marketplace/item/1219555626302762/
iPhone 8Plus 256G,"NT$1,100",New Taipei City,2025-06-25,iPhone 8 Plus,256,1100.0,https://www.facebook.com/marketplace/item/1028639706067703/
iPhone 14 Pro 256GB..低價出,"NT$7,800",New Taipei City,2025-06-25,iPhone 14 Pro,256,7800.0,https://www.facebook.com/marketplace/item/1237946577859637/
IPhone 11 256G 紫色,"NT$1,100","Taipei, Taiwan",2025-06-25,iPhone 11,256,1100.0,https://www.facebook.com/marketplace/item/1228384101760493/
低價出售iPhone 13 pro max 256藍 99新,"NT$3,000","Taipei, Taiwan",2025-06-25,iPhone 13 Pro Max,256,3000.0,https://www.facebook.com/marketplace/item/687664704088682/
iPhone 15 Pro Max 256G 原色鈦金,"NT$1,800","Taipei, Taiwan",2025-06-25,iPhone 15 Pro Max,256,1800.0,https://www.facebook.com/marketplace/item/1757596348477013/
Apple iPhone 14 Pro Max - 512 GB - Unlocked Good Condition,Free,"Taipei, Taiwan",2025-06-25,iPhone 14 Pro Max,512,0.0,https://www.facebook.com/marketplace/item/9748550728605627/
Iphone13promax128電84副屏,"NT$13,500","Taipei, Taiwan",2025-06-25,iPhone 13 Pro Max,128,13500.0,https://www.facebook.com/marketplace/item/1233619691060672/
Iphone13promax128電91 售15000,"NT$15,000","Taipei, Taiwan",2025-06-25,iPhone 13 Pro Max,128,15000.0,https://www.facebook.com/marketplace/item/2129972364134128/
Iphone12 pro max 128gb,"$9,000",New Taipei City,2025-06-25,iPhone 12 Pro Max,128,9000.0,https://www.facebook.com/marketplace/item/506287899185633/
"Iphone13 128,91%售10000","NT$10,000","Taipei, Taiwan",2025-06-25,iPhone 13,128,10000.0,https://www.facebook.com/marketplace/item/1770198486868854/
Iphone 13 pro 128,"NT$10,500",New Taipei City,2025-06-25,iPhone 13 Pro,128,10500.0,https://www.facebook.com/marketplace/item/738768141978474/
iphoneX 64g,"$3,500",New Taipei City,2025-06-25,iPhone X,64,3500.0,https://www.facebook.com/marketplace/item/1028957156037351/
健康度78% iphone12mini 256G 白,"NT$7,000",New Taipei City,2025-06-25,iPhone 12 mini,256,7000.0,https://www.facebook.com/marketplace/item/1441905706825073/
iPhone x 256g 黑色,"NT$4,500",New Taipei City,2025-06-25,iPhone X,256,4500.0,https://www.facebook.com/marketplace/item/699768155771449/
iPhone 12 ￼64G,"$7,000",New Taipei City,2025-06-25,iPhone 12,64,7000.0,https://www.facebook.com/marketplace/item/1262547662097261/
iphoneXs 256G,"NT$4,000",New Taipei City,2025-06-25,iPhone XS,256,4000.0,https://www.facebook.com/marketplace/item/1579334522704961/
iPhone 12 Pro 128,"$8,000",New Taipei City,2025-06-25,iPhone 12 Pro,128,8000.0,https://www.facebook.com/marketplace/item/1814663269090301/
iPhone 12 Pro Max 128G,"$11,000",New Taipei City,2025-06-25,iPhone 12 Pro Max,128,11000.0,https://www.facebook.com/marketplace/item/1309542011172570/
【出售】IPHONE 15 Pro Max 及15 Pro 【循環次數】0次 【電池健康度】100% 【機況】全新品項 【保固】保固一年 【售價】 15Pro128/256/512/1T $2990,"$29,900",New Taipei City,2025-06-25,iPhone 15 Pro Max,256,29900.0,https://www.facebook.com/marketplace/item/733978495648794/
iPhone 12 por max 256G 極品白色,"NT$5,000",New Taipei City,2025-06-25,iPhone 12,256,5000.0,https://www.facebook.com/marketplace/item/4038478399800093/
iPhone 15 128G 有盒/新北板橋實體店面,"NT$17,500",New Taipei City,2025-06-25,iPhone 15,128,17500.0,https://www.facebook.com/marketplace/item/1580716082609150/
iPhone 13 128g 粉 81% 原盒 無傷 無拆修 機器完美 自取 不議,"NT$9,500","Taipei, Taiwan",2025-06-25,iPhone 13,128,9500.0,https://www.facebook.com/marketplace/item/1051959286797985/
iPhone 12 Pro Max 256 黑 極新,"NT$13,500",New Taipei City,2025-06-25,iPhone 12 Pro Max,256,13500.0,https://www.facebook.com/marketplace/item/734848818936004/
IPHONE 16 pro max 256 原色鈦金屬,"NT$18,000","Taipei, Taiwan",2025-06-25,iPhone 16 Pro Max,256,18000.0,https://www.facebook.com/marketplace/item/1041421968016665/
iPhone 16 128Gb,"NT$2,000",New Taipei City,2025-06-25,iPhone 16,128,2000.0,https://www.facebook.com/marketplace/item/618358210761749/
Iphone11 128G價低 撿漏,"NT$1,100",New Taipei City,2025-06-25,iPhone 11,128,1100.0,https://www.facebook.com/marketplace/item/1208861164070487/
iPhone 12 mini 64GB 漂亮無傷,"NT$6,000",New Taipei City,2025-06-25,iPhone 12 mini,64,6000.0,https://www.facebook.com/marketplace/item/1190558052822886/
iPhone 13 Pro Max 128 黑 極新,"NT$17,000",New Taipei City,2025-06-25,iPhone 13 Pro Max,128,17000.0,https://www.facebook.com/marketplace/item/587962170667127/
iphone13mini粉256g.,"NT$1,200","Taipei, Taiwan",2025-06-25,iPhone 13 mini,256,1200.0,https://www.facebook.com/marketplace/item/709417144810498/
回收二手iPhone 11-15台北桃園,$888,New Taipei City,2025-06-25,iPhone 11,Unknown,888.0,https://www.facebook.com/marketplace/item/1939507003472299/
iPhone 11 128GB 白,"NT$1,200",New Taipei City,2025-06-25,iPhone 11,128,1200.0,https://www.facebook.com/marketplace/item/24707413865516006/
《售》iPhone 13 pro 256G 松嶺青色 保固內 電池健康度99%,"NT$2,000",New Taipei City,2025-06-25,iPhone 13 Pro,256,2000.0,https://www.facebook.com/marketplace/item/711877858215656/
iPhone 13promax 256g,"NT$1,300","Taipei, Taiwan",2025-06-25,iPhone 13 Pro Max,256,1300.0,https://www.facebook.com/marketplace/item/1393905398532071/
iPhone 8 plus 256G 漂亮一手 低價出,"NT$1,000",New Taipei City,2025-06-25,iPhone 8 Plus,256,1000.0,https://www.facebook.com/marketplace/item/1187037313001568/
IPhone 16,"NT$25,000",New Taipei City,2025-06-25,iPhone 16,Unknown,25000.0,https://www.facebook.com/marketplace/item/1064366598909223/
自售iphone 13 pro 128 松嶺青,"NT$7,000",New Taipei City,2025-06-25,iPhone 13 Pro,128,7000.0,https://www.facebook.com/marketplace/item/2718879558323010/
iPhone 12 128g 藍 電池94% 換過原廠電池,"NT$4,000","Taipei, Taiwan",2025-06-25,iPhone 12,128,4000.0,https://www.facebook.com/marketplace/item/2406506209721948/
iPhone 12 128G 可面,"NT$1,300",New Taipei City,2025-06-25,iPhone 12,128,1300.0,https://www.facebook.com/marketplace/item/646224268328337/
iPhone 14pro 256g紫色,"NT$1,300","Taipei, Taiwan",2025-06-25,iPhone 14 Pro,256,1300.0,https://www.facebook.com/marketplace/item/1814315809124408/
iPhone xsmax 256G 正常使用 電池100,"NT$1,100",New Taipei City,2025-06-25,iPhone XS,256,1100.0,https://www.facebook.com/marketplace/item/2756117744588053/
iPhone 13 pro 256g 石墨色..,"NT$6,800",New Taipei City,2025-06-25,iPhone 13 Pro,256,6800.0,https://www.facebook.com/marketplace/item/1339085664230498/
"iPhone 14pro 256G 銀色,功能完整無傷,無拆修,電池87%.","NT$4,000",New Taipei City,2025-06-25,iPhone 14 Pro,256,4000.0,https://www.facebook.com/marketplace/item/1363944214649948/
iPhone 14 Pro 256GB 14pro 256GB 白色 一切功能正常,"NT$6,500",New Taipei City,2025-06-25,iPhone 14 Pro,256,6500.0,https://www.facebook.com/marketplace/item/1475807237124121/
iphone 12pro256 海軍藍 電池95%功能正常無拆修漂亮無傷,"NT$4,500",New Taipei City,2025-06-25,iPhone 12 Pro,256,4500.0,https://www.facebook.com/marketplace/item/688254187505905/
iphone 11 128g 自用一手 可面交,"NT$1,200",New Taipei City,2025-06-25,iPhone 11,128,1200.0,https://www.facebook.com/marketplace/item/515255258192243/
漂亮 全機包膜 女用IPhone XSMax 256g，有盒,"$7,800",New Taipei City,2025-06-25,iPhone XS,256,7800.0,https://www.facebook.com/marketplace/item/1032815418269863/
iphone 13 128G,"NT$9,000",New Taipei City,2025-06-25,iPhone 13,128,9000.0,https://www.facebook.com/marketplace/item/1807841940140129/
健康度74% iphone13Pro 256G 藍,"NT$13,000",New Taipei City,2025-06-25,iPhone 13 Pro,256,13000.0,https://www.facebook.com/marketplace/item/654479897605180/
售 iPhone 11 Pro 256g Dyson 美髮器,"$7,200","Taipei, Taiwan",2025-06-25,iPhone 11 Pro,256,7200.0,https://www.facebook.com/marketplace/item/3948533858721495/
iPhone 16 128G粉/保114.10/電池100%,"NT$21,500",New Taipei City,2025-06-25,iPhone 16,128,21500.0,https://www.facebook.com/marketplace/item/1176290870936760/
iPhone 6s/6s Plus 64G 功能都正常,"NT$1,500","Taipei, Taiwan",2025-06-25,iPhone 6S,64,1500.0,https://www.facebook.com/marketplace/item/1025232236192671/
iPhone 16 pro 256G,"NT$36,500",New Taipei City,2025-06-25,iPhone 16 Pro,256,36500.0,https://www.facebook.com/marketplace/item/1625319874844178/
Iphone 16 por max 256g白色,"NT$36,900",New Taipei City,2025-06-25,iPhone 16,256,36900.0,https://www.facebook.com/marketplace/item/694632186720011/
【原盒裝】Apple iPhone 12 128G 紫色 6.1吋 蘋果 交通方便 實體門市 二手機 台北 A1233,"NT$7,500","Taipei, Taiwan",2025-06-25,iPhone 12,128,7500.0,https://www.facebook.com/marketplace/item/1452063765964915/
iphone se2 64g,"NT$3,500","Taipei, Taiwan",2025-06-25,iPhone SE,64,3500.0,https://www.facebook.com/marketplace/item/1210723650547405/
【出售】 iPhone 15 Plus / iPhone 15 【容量】128/256/512 【保固】保固一年 【循環次數】 0次 【電池健康度】 100% 【外觀】 全新品項 【售價】 15 P,"$22,900",New Taipei City,2025-06-25,Multiple,128,22900.0,https://www.facebook.com/marketplace/item/1148923736999183/
IPHONE7PLUS 32G 玫瑰金,"NT$1,000",New Taipei City,2025-06-25,iPhone 7 Plus,32,1000.0,https://www.facebook.com/marketplace/item/1627683194504539/
Apple iPhone XR 128G,"NT$5,000",New Taipei City,2025-06-25,iPhone X,128,5000.0,https://www.facebook.com/marketplace/item/718700394030904/
Apple iphone15 256g 全新未拆,"NT$25,000","Taipei, Taiwan",2025-06-25,iPhone 15,256,25000.0,https://www.facebook.com/marketplace/item/2001185130365496/
iPhone 12 64G 86% 有傷圖已扣價,"NT$5,000",New Taipei City,2025-06-25,iPhone 12,64,5000.0,https://www.facebook.com/marketplace/item/679021198454090/
Iphone 13 128g 白色 一切正常無損傷,"NT$3,000",New Taipei City,2025-06-25,iPhone 13,128,3000.0,https://www.facebook.com/marketplace/item/596422480035365/
iPhone 13 Pro Max 128 綠 極新,"NT$17,000",New Taipei City,2025-06-25,iPhone 13 Pro Max,128,17000.0,https://www.facebook.com/marketplace/item/588793104267037/
iPhone 12 Pro Max 256G 黑色😻,"NT$12,000",New Taipei City,2025-06-25,iPhone 12 Pro Max,256,12000.0,https://www.facebook.com/marketplace/item/1357285535948849/
自用 iPhone 14 Pro max 128G 功能正常 漂亮 無拆修 低價出售,"NT$4,500","Taipei, Taiwan",2025-06-25,iPhone 14 Pro Max,128,4500.0,https://www.facebook.com/marketplace/item/1149672940517408/
iPhone Xs max 256g金色 9成新 女用一手,"NT$1,100",New Taipei City,2025-06-25,iPhone XS,256,1100.0,https://www.facebook.com/marketplace/item/657620347314199/
iPhone 15 Pro 128G,"NT$1,500",New Taipei City,2025-06-25,iPhone 15 Pro,128,1500.0,https://www.facebook.com/marketplace/item/675133802188265/
Apple iPhone 14 Pro 256G 256GB (6.1吋) 紫 A72700,"NT$17,500","Taipei, Taiwan",2025-06-25,iPhone 14 Pro,256,17500.0,https://www.facebook.com/marketplace/item/1691612862239467/
iPhone 13 Pro 128G 藍 健康度100% A級福利品 實機拍攝 店保60天 #01884,"NT$12,500","Taipei, Taiwan",2025-06-25,iPhone 13 Pro,128,12500.0,https://www.facebook.com/marketplace/item/1720458022166132/
iPhone 8 plus 256G 漂亮一手 低價出,"NT$1,100",New Taipei City,2025-06-25,iPhone 8 Plus,256,1100.0,https://www.facebook.com/marketplace/item/23912348375052650/
iPhone 13 256G 粉色 電池健康度99%,"NT$1,200",New Taipei City,2025-06-25,iPhone 13,256,1200.0,https://www.facebook.com/marketplace/item/707757708700989/
iPhone 13 Promax 256G,"NT$1,300",New Taipei City,2025-06-25,iPhone 13 Pro Max,256,1300.0,https://www.facebook.com/marketplace/item/526669453863809/
IPhone 15 Pro 256G,"NT$1,500",New Taipei City,2025-06-25,iPhone 15 Pro,256,1500.0,https://www.facebook.com/marketplace/item/1412562466723532/
iPhone 15 plus 256G,"NT$1,500",New Taipei City,2025-06-25,iPhone 15 Plus,256,1500.0,https://www.facebook.com/marketplace/item/2241390402945696/
iphone 13 256g粉色,"NT$1,200",New Taipei City,2025-06-25,iPhone 13,256,1200.0,https://www.facebook.com/marketplace/item/4104845446457988/
iPhone 13pro 128g,"NT$1,200","Taipei, Taiwan",2025-06-25,iPhone 13 Pro,128,1200.0,https://www.facebook.com/marketplace/item/1407577343859973/
iPhone 13 pro 256gb 急售 女用一手機,"NT$1,200",New Taipei City,2025-06-25,iPhone 13 Pro,256,1200.0,https://www.facebook.com/marketplace/item/924398999812938/
iphone 13 256G 中古 低價出 可面交,"NT$1,200",New Taipei City,2025-06-25,iPhone 13,256,1200.0,https://www.facebook.com/marketplace/item/569518232524431/
iPhone 14 Pro 256G 紫色,"NT$1,300","Taipei, Taiwan",2025-06-25,iPhone 14 Pro,256,1300.0,https://www.facebook.com/marketplace/item/723052596731995/
女生自用手機 可面交 換新手機了 低價出售iPhone 13 Pro max 256G 急！！！！！！,"NT$3,000",New Taipei City,2025-06-25,iPhone 13 Pro Max,256,3000.0,https://www.facebook.com/marketplace/item/1469362360896411/
iPhone 13 Pro Max 256G藍,"NT$1,300",New Taipei City,2025-06-25,iPhone 13 Pro Max,256,1300.0,https://www.facebook.com/marketplace/item/4163602240595424/
iPhone 13 pro 256gb 急售 女用一手機,"NT$1,200",New Taipei City,2025-06-25,iPhone 13 Pro,256,1200.0,https://www.facebook.com/marketplace/item/1265006155263508/
Iphone14 256gb,"NT$12,000","Taipei, Taiwan",2025-06-25,iPhone 14,256,12000.0,https://www.facebook.com/marketplace/item/1227168229114756/
售🥺 iPhone X 256g電池85 $2500可議價 商品都有檢查過都正常 背板有裂掉 只限面交 新北中和景安南勢角捷運站都可以,"NT$2,500",New Taipei City,2025-06-25,iPhone X,256,2500.0,https://www.facebook.com/marketplace/item/614586111506817/
【艾爾巴二手】iPhone 15 Plus 128G (A3094) 6.7吋 藍 #二手手機 #板橋店 9V42P,"NT$17,300",New Taipei City,2025-06-25,iPhone 15 Plus,128,17300.0,https://www.facebook.com/marketplace/item/4011159925770949/
iPhone 15 Pro 128G 藍鈦色,"NT$21,000","Taipei, Taiwan",2025-06-25,iPhone 15 Pro,128,21000.0,https://www.facebook.com/marketplace/item/1159811518977351/
iPhone 13 128GB,"NT$8,500",New Taipei City,2025-06-25,iPhone 13,128,8500.0,https://www.facebook.com/marketplace/item/1672739190029176/
售 apple iphone 12 mini 256G 藍色,"NT$6,000",New Taipei City,2025-06-25,iPhone 12 mini,256,6000.0,https://www.facebook.com/marketplace/item/720886203769175/
iPhone 13pro 128g,"$12,500","Taipei, Taiwan",2025-06-25,iPhone 13 Pro,128,12500.0,https://www.facebook.com/marketplace/item/1212995670193633/
實體門市 9成新 中古手機 二手機 蘋果 APPLE IPHONE XR 64g 黑 可搭配分期專案 歡迎詢問 另有其他中古商品,"NT$4,000",New Taipei City,2025-06-25,iPhone X,64,4000.0,https://www.facebook.com/marketplace/item/737321601988057/
iPhone 12 Pro Max 128GB 白,"NT$12,000",New Taipei City,2025-06-25,iPhone 12 Pro Max,128,12000.0,https://www.facebook.com/marketplace/item/4137227783167948/
iPhone XR 藍64gb 健康度81%,"$4,800","Taipei, Taiwan",2025-06-25,iPhone X,64,4800.0,https://www.facebook.com/marketplace/item/522546527510092/
iPhone 12 Pro Max 256 白色,"NT$12,000","Taoyuan District, Taoyuan",2025-06-25,iPhone 12 Pro Max,256,12000.0,https://www.facebook.com/marketplace/item/617467201073979/
賣iphone Xs max 256g黑色 (2),"NT$1,100","Taipei, Taiwan",2025-06-25,iPhone XS,256,1100.0,https://www.facebook.com/marketplace/item/1609757543265468/
IPHONE 14PRO 原廠真皮皮套,NT$800,New Taipei City,2025-06-25,iPhone 14 Pro,Unknown,800.0,https://www.facebook.com/marketplace/item/1047229820652392/
賣iphone 16 pm512(金）,"$45,000",New Taipei City,2025-06-25,iPhone 16,512,45000.0,https://www.facebook.com/marketplace/item/715793774126372/
